obo_id	count	delimiter	name
FF:0103008	1	0	NCI-H226 cell sample
UBERON:0002464	1	0	nerve trunk
FF:0000141	1	0	human perirenal preadipocyte sample
CL:0000786	1	0	plasma cell
FF:0101591	1	0	PA-1 cell sample
UBERON:0010042	1	0	1st arch mesenchyme
DOID:3963	1	1	thyroid carcinoma
DOID:285	1	1	hairy cell leukemia
FF:0000672	1	0	human Smooth Muscle Cells - Aortic, nuclear fraction sample
UBERON:0009564	1	0	distal limb integumentary appendage
UBERON:0001703	1	0	neurocranium
UBERON:0001256	1	0	wall of urinary bladder
DOID:3565	1	1	meningioma
DOID:4305	1	1	bone giant cell tumor
CL:0002379	1	0	meningothelial cell
UBERON:0002473	1	0	intercerebral commissure
UBERON:0010363	1	0	endochondral element
UBERON:0004256	1	0	hindlimb zeugopod muscle
FF:0000252	1	0	human fibroblast - skin walker warburg sample
FF:0010202	1	0	human submaxillary gland - adult sample
FF:0010043	1	0	human thymus - fetal sample
FF:0000661	1	0	acute myeloid leukemia (FAB M5) cell line:THP-1 cytoplasmic fraction sample
UBERON:0010084	1	0	future diaphragm
CL:0002431	1	0	CD4-positive, CD8-intermediate double-positive thymocyte
FF:0101225	1	0	MKN-45 cell sample
UBERON:0012102	1	0	buccal salivary gland
UBERON:0012314	1	0	embryonic facial prominence
FF:0010199	1	0	human parotid gland - adult sample
UBERON:0004480	1	0	musculature of limb
UBERON:0013700	1	0	axial musculature
UBERON:0000057	1	0	urethra
UBERON:0010364	1	0	dermal skeleton
DOID:0050619	1	1	paranasal sinus cancer
UBERON:0002284	1	0	hyponychium
UBERON:0007270	1	0	pelvic appendage musculature
UBERON:0009501	1	0	mesenchyme of fronto-nasal process
UBERON:0007190	1	0	paracentral gyrus
FF:0100898	1	0	myeloma cell sample
UBERON:0004761	1	0	cartilaginous neurocranium
DOID:12603	1	1	acute leukemia
UBERON:0005620	1	0	primary palate
FF:0102842	1	0	cholangioma cell sample
UBERON:0005881	1	0	limb outgrowth
UBERON:0009899	1	0	pole of cerebral hemisphere
FF:0010200	1	0	human penis - adult sample
FF:0100798	1	0	BeWo cell sample
UBERON:0002544	1	0	digit
UBERON:0010375	1	0	pancreas dorsal primordium
CL:0000172	1	0	somatostatin secreting cell
UBERON:0006518	1	0	right lung lobe
FF:0010060	1	0	human thyroid - fetal sample
FF:0011147	1	0	human achilles tendon sample
UBERON:0004466	1	0	musculature of leg
CL:0000174	1	0	steroid hormone secreting cell
FF:0100819	1	0	pharyngeal cell line sample
UBERON:0001962	1	0	gut-associated lymphoid tissue
UBERON:0007271	1	0	appendage musculature
FF:0010072	1	0	human parietal lobe - fetal sample
CL:0002127	1	0	innate effector T cell
FF:0011152	1	0	human cruciate ligament sample
CL:0000173	1	0	pancreatic D cell
DOID:0060073	1	1	lymphatic system cancer
FF:0010055	1	0	human uterus - fetal sample
UBERON:0003701	1	0	calcaneal tendon
UBERON:0000016	1	0	endocrine pancreas
FF:0011151	1	0	human cerebrospinal fluid sample
FF:0010025	1	0	human spleen - adult sample
FF:0200020	1	0	osteoclast, bone marrow-derived sample
UBERON:0003566	1	0	head connective tissue
UBERON:0001769	1	0	iris
FF:0010021	1	0	human placenta - adult sample
UBERON:0003663	1	0	hindlimb muscle
UBERON:0010959	1	0	craniocervical muscle
FF:0100195	1	0	CACO-2 cell sample
UBERON:0006283	1	0	future cardiac ventricle
DOID:8552	1	1	chronic myeloid leukemia
CL:0002557	1	0	fibroblast of pulmonary artery
UBERON:0009551	1	0	distal segment of digit
UBERON:0005020	1	0	mucosa of tongue
UBERON:0004913	1	0	hepatopancreatic ampulla
FF:0100017	1	0	A-431 cell sample
FF:0010028	1	0	human thyroid - adult sample
FF:0102919	1	0	retinoblastoma cell line sample
FF:0102920	1	0	Y-79 cell sample
UBERON:0005340	1	0	dorsal telencephalic commissure
UBERON:0003852	1	0	rhombencephalon neural crest
UBERON:0005425	1	0	presumptive neural retina
DOID:3111	1	1	cystadenocarcinoma
DOID:114	1	1	heart disease
FF:0103001	1	0	EBC-1 cell sample
FF:0010078	1	0	human left ventricle - adult sample
UBERON:0003922	1	0	pancreatic epithelial bud
UBERON:0013776	1	0	skin of palmar/plantar part of autopod
FF:0102595	1	0	leiomyosarcoma cell line sample
UBERON:0001709	1	0	upper jaw region
CL:0000895	1	0	naive thymus-derived CD4-positive, alpha-beta T cell
CL:0000167	1	0	peptide hormone secreting cell
UBERON:0007842	1	0	membrane bone
CL:0000946	1	0	antibody secreting cell
FF:0010022	1	0	human prostate - adult sample
UBERON:0002553	1	0	anatomical cavity
DOID:0050737	1	1	autosomal recessive disease
DOID:913	1	1	atrophic muscular disease
UBERON:0003113	1	0	dermatocranium
DOID:4230	1	1	smooth muscle cancer
FF:0010013	1	0	human cervix - adult sample
DOID:0060061	1	1	cutaneous T cell lymphoma
FF:0011157	1	0	human eye - vitreous humor sample
FF:0010044	1	0	human spleen - fetal sample
UBERON:0002506	1	0	iris epithelium
UBERON:0002102	1	0	forelimb
FF:0103505	1	0	T-cell chronic lymphocytic leukemia cell sample
UBERON:0008907	1	0	dermal bone
FF:0101524	1	0	WIL2-NS cell sample
FF:0101584	1	0	G-361 cell sample
UBERON:0013241	1	0	embryonic urethral groove
UBERON:0010045	1	0	1st arch maxillary mesenchyme
FF:0101670	1	0	HuH-6 cell sample
UBERON:0002134	1	0	tricuspid valve
DOID:4430	1	1	somatostatinoma
CL:0002170	1	0	keratinized cell of the oral mucosa
FF:0101455	1	0	thymic carcinoma cell sample
FF:0010056	1	0	human spinal cord - fetal sample
FF:0010047	1	0	human tonsil - adult sample
UBERON:0000078	1	0	mixed ectoderm/mesoderm/endoderm-derived structure
FF:0103732	1	0	TUHR-10TKB cell sample
FF:0010198	1	0	human gall bladder - adult sample
FF:0010039	1	0	human insula - adult sample
UBERON:0001485	1	0	knee joint
FF:0010205	1	0	human heart, mitral valve - adult sample
FF:0104973	1	0	Hodgkin lymphoma cell line sample
FF:0103513	1	0	hepatic stellate cell line sample
FF:0101560	1	0	testicular cancer cell line sample
CL:0002041	1	0	immature NK T cell stage III
UBERON:0006868	1	0	seminal fluid secreting gland
FF:0010042	1	0	human corpus callosum - adult sample
DOID:8675	1	1	lymphosarcoma
UBERON:0010708	1	0	pectoral complex
DOID:1799	1	1	islet cell tumor
UBERON:0005965	1	0	outflow part of right atrium
CL:0000164	1	0	enteroendocrine cell
FF:0010011	1	0	human bladder - adult sample
FF:0102403	1	0	OS-RC-2 cell sample
UBERON:0001882	1	0	nucleus accumbens
UBERON:0001798	1	0	vitreous body
CL:0000914	1	0	immature NK T cell
CL:0002568	1	0	mesenchymal stem cell of Wharton's jelly
FF:0010062	1	0	human stomach - fetal sample
UBERON:0014792	1	0	musculature of pelvic complex
FF:0011173	1	0	human skeletal muscle - soleus muscle sample
UBERON:0000998	1	0	seminal vesicle
DOID:440	1	1	neuromuscular disease
FF:0010041	1	0	human dura mater - adult sample
UBERON:0010359	1	0	pharyngeal arch mesenchyme from neural crest
UBERON:0002448	1	0	fungiform papilla
UBERON:0011088	1	0	ligament of knee joint
UBERON:0005419	1	0	pectoral appendage bud
DOID:5679	1	1	retinal disease
FF:0000080	1	0	human intestinal epithelial cell sample
UBERON:0009292	1	0	embryonic nasal process
FF:0010046	1	0	human heart - fetal sample
FF:0102285	1	0	granulosa cell line sample
FF:0010190	1	0	human artery - adult sample
FF:0011181	1	0	human Urethra sample
FF:0010020	1	0	human ovary - adult sample
FF:0101561	1	0	DAUDI cell sample
UBERON:0004270	1	0	lower leg connective tissue
UBERON:0002437	1	0	cerebral hemisphere white matter
FF:0100101	1	0	astrocytoma cell line sample
DOID:3284	1	1	thymic carcinoma
UBERON:0002022	1	0	insula
UBERON:0003923	1	0	dorsal pancreatic bud
UBERON:0000989	1	0	penis
CL:0000313	1	0	serous secreting cell
FF:0102207	1	0	NCI-H460 cell sample
FF:0000081	1	0	human iris pigment epithelial cell sample
DOID:1492	1	1	eye and adnexa disease
UBERON:0005403	1	0	ventral striatum
FF:0103981	1	0	SAS cell sample
FF:0010037	1	0	human nucleus accumbens - adult sample
CL:0002453	1	0	oligodendrocyte precursor cell
DOID:10165	1	1	endocrine pancreas cancer
UBERON:0001174	1	0	common bile duct
UBERON:0002398	1	0	manus
UBERON:0001465	1	0	knee
DOID:2174	1	1	ocular cancer
UBERON:0006298	1	0	submandibular gland primordium
UBERON:0000996	1	0	vagina
UBERON:0014795	1	0	pelvic appendage muscle
UBERON:0013777	1	0	skin of palm of manus
UBERON:0012069	1	0	epithelium-associated lymphoid tissue
UBERON:0009714	1	0	intermaxillary process
UBERON:0004482	1	0	musculature of lower limb
FF:0000068	1	0	human fibroblast of pulmonary artery sample
FF:0104049	1	0	adult T-cell lymphoma cell line sample
DOID:0050828	1	1	artery disease
CL:0002042	1	0	immature NK T cell stage IV
FF:0104204	1	0	nasal squamous cell carcinoma cell line sample
FF:0300110	1	1	13 days sample
FF:0000671	1	0	human Preadipocyte - breast, nuclear fraction sample
FF:0010030	1	0	human retina - adult sample
UBERON:0010334	1	0	maxillary process mesenchyme from neural crest
UBERON:0008949	1	0	lower lobe of lung
DOID:768	1	1	retinoblastoma
FF:0010067	1	0	human rectum - fetal sample
UBERON:5002544	1	0	digit plus metapodial segment
UBERON:0001020	1	0	nervous system commissure
FF:0011166	1	0	human optic nerve sample
UBERON:0007375	1	0	roof of mouth
FF:0102581	1	0	MEG-01 cell sample
DOID:2355	1	1	anemia
FF:0100732	1	0	KU-812 cell sample
UBERON:0011299	1	0	white matter of telencephalon
FF:0010032	1	0	human postcentral gyrus - adult sample
FF:0010065	1	0	human skin - fetal sample
UBERON:0002244	1	0	premaxilla
UBERON:0012360	1	0	bone of jaw
UBERON:0000006	1	0	islet of Langerhans
UBERON:0006067	1	0	musculature of hindlimb zeugopod
FF:0101532	1	0	rectal cancer cell line sample
CL:0002261	1	0	endothelial cell of viscerocranial mucosa
UBERON:0003703	1	0	extrahepatic bile duct
FF:0010206	1	0	human heart, pulmonic valve - adult sample
FF:0011458	1	0	tongue epidermis (fungiform papillae) sample
UBERON:0013703	1	0	integumentary projection
FF:0100786	1	0	tongue cancer cell line sample
UBERON:0001567	1	0	cheek
FF:0102521	1	0	diffuse large B-cell lymphoma cell sample
UBERON:0005876	1	0	undifferentiated genital tubercle
FF:0104868	1	0	anaplastic large cell lymphoma cell line sample
UBERON:0004911	1	0	epithelium of female gonad
UBERON:0003975	1	0	internal female genitalia
FF:0103980	1	0	tongue squamous cell carcinoma cell line sample
UBERON:0001103	1	0	diaphragm
FF:0103493	1	0	SUIT-2 cell sample
FF:0010068	1	0	human lung - fetal sample
UBERON:0002412	1	0	vertebra
FF:0100969	1	0	osteoclastoma cell sample
UBERON:0005705	1	0	primary palate mesenchyme
UBERON:0003657	1	0	limb joint
FF:0104511	1	0	serous cystadenocarcinoma cell sample
